Horaire	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	4	5	6	7	8	9
2020-07-24 00:00:00	22,807	22,418	22,043	21,232	22,681	22,906	22,043	21,974	21,638	22,019	20,059	22,906	22,113	20,378	21,851	22,538	21,653	23,029	22,738	22,315	22,643	23,041	22,424	23,554	22,691	23,551	23,66	21,98	20,683	22,225
2020-07-24 01:00:00	21,922	21,885	21,167	20,413	21,255	21,856	21,214	21	20,958	21,161	19,284	22,351	21,129	19,308	21,089	21,82	21,058	22,132	21,854	21,36	21,418	22,342	21,206	22,768	22,113	22,775	22,853	21,386	19,698	21,429
2020-07-24 02:00:00	21,223	21,351	20,543	20,292	20,863	21,31	20,931	21,208	20,344	20,554	18,618	22,12	20,933	19,007	20,827	21,604	20,378	21,479	21,694	21,292	21,461	21,443	21,717	21,876	21,481	22,07	21,924	21,125	20,124	21,266
2020-07-24 03:00:00	21,351	20,484	20,747	20,012	20,55	21,114	20,605	20,698	20,285	20,756	18,581	21,561	20,894	19,154	20,67	21,319	19,988	21,201	20,865	20,8	20,825	21,228	20,982	21,84	20,747	21,793	21,588	20,813	19,159	20,703
2020-07-24 04:00:00	20,945	20,501	20,541	20,221	20,76	20,914	20,925	20,583	20,243	20,265	18,964	21,369	20,497	18,716	20,479	21,147	20,146	21,161	20,847	20,444	20,963	21,328	21,32	21,633	19,698	21,36	21,478	20,7	19,425	20,738
2020-07-24 05:00:00	21,324	20,641	20,773	20,202	20,82	21,08	20,78	20,559	20,809	21,007	19,204	21,134	20,758	18,938	20,765	21,489	20,151	21,19	20,241	20,645	21,156	21,136	20,787	21,337	19,888	21,174	21,386	20,556	19,428	20,539
2020-07-24 06:00:00	20,709	19,943	19,356	19,156	19,752	20,215	20,114	19,349	19,109	20,296	18,594	20,914	19,469	17,485	20,355	20,78	20,263	20,504	21,47	21,018	20,8	20,365	20,829	20,943	19,243	20,862	21,319	20,44	19,189	20,028
2020-07-24 07:00:00	19,894	19,239	19,554	19,133	19,373	19,497	19,567	19,079	19,118	19,658	18,899	20,523	19,497	17,734	19,53	19,722	19,219	19,582	21,047	20,734	20,389	19,673	20,01	19,741	19,286	19,733	20,521	19,805	18,547	19,3
2020-07-24 08:00:00	19,726	19,035	18,872	18,639	19,189	19,197	19,102	19,328	19,131	19,356	18,605	19,993	19,276	17,776	19,447	19,708	18,884	19,586	20,045	19,875	19,48	19,415	19,756	19,591	18,889	19,575	20,116	19,432	18,854	19,12
2020-07-24 09:00:00	20,694	20,774	21,083	20,789	22,05	20,703	21,599	21,903	21,474	21,525	21,447	21,123	21,498	20,065	21,266	20,74	20,743	21,378	21,537	22,422	21,642	20,949	20,996	20,732	20,998	20,789	21,027	21,967	19,719	21,002
2020-07-24 10:00:00	21,766	23,02	23,034	22,922	23,998	22,866	22,963	24,618	23,792	23,524	24,044	22,095	24,063	22,172	23,013	22,486	22,714	23,736	22,652	24,649	23,024	22,732	22,778	22,581	23,56	22,418	23,279	24,55	21,689	23,295
2020-07-24 11:00:00	24,623	24,737	26,189	24,733	25,977	24,508	24,771	26,02	25,441	25,229	24,147	24,663	25,541	24,391	25,628	24,614	25,562	25,116	25,442	26,821	25,915	24,82	25,012	24,496	25,356	24,361	25,484	26,035	25,552	24,881
2020-07-24 12:00:00	27,774	26,627	26,569	25,856	27,721	26,534	26,476	26,641	27,358	27,102	25,413	26,192	27,854	26,613	27,569	26,488	27,568	25,676	26,956	27,694	26,799	26,603	26,896	25,7	27,597	26,292	27,667	26,12	25,737	26,522
2020-07-24 13:00:00	28,57	28,248	28,422	27,592	29,232	28,07	28,171	29,326	29,32	28,209	26,835	27,581	29,237	27,363	28,35	29,343	28,692	27,411	29,075	28,007	29,121	28,791	28,687	27,588	28,141	27,209	29,175	27,665	29,272	28,879
2020-07-24 14:00:00	29,848	28,319	30,068	29,104	31,648	28,35	29,641	30,688	29,444	31,193	28,399	29,86	30,214	28,905	29,885	29,628	29,774	27,823	28,869	29,463	31,188	29,129	29,56	28,637	29,067	28,073	29,597	27,821	28,837	28,805
2020-07-24 15:00:00	30,676	27,981	28,996	28,856	31,097	29,638	29,218	30,974	29,604	30,818	28,626	30,482	30,303	29,407	30,813	30,356	29,515	28,896	30,046	30,001	32,624	30,745	29,517	30,539	29,913	29,131	30,085	28,876	27,929	28,736
2020-07-24 16:00:00	30,185	28,761	31,253	29,141	32,757	31,431	29,304	31,316	29,92	29,313	29,53	31,089	30,999	28,546	29,49	29,441	29,848	30,011	29,47	30,145	32,647	30,788	29,555	32,358	30,639	31,496	31,308	28,643	28,741	29,648
2020-07-24 17:00:00	29,582	29,65	30,902	29,848	31,563	31,067	29,247	31,171	29,542	30,639	29,836	29,908	31,808	28,666	30,274	29,077	29,215	29,571	29,814	29,626	30,905	30,34	29,036	30,613	28,485	30,313	30,1	29,464	28,807	29,682
2020-07-24 18:00:00	30,328	28,796	29,257	29,426	31,618	29,432	29,197	30,45	29,298	31,218	29,363	30,758	30,915	28,17	29,93	29,532	28,95	30,086	29,589	29,283	29,974	29,913	29,432	30,14	28,725	30,701	29,407	29,033	28,582	29,776
2020-07-24 19:00:00	27,789	26,45	26,246	26,4	27,266	26,452	26,833	27,011	26,871	27,409	26,192	28,07	27,435	27,366	27,774	28,287	26,605	27,156	27,942	27,353	27,308	27,331	28,377	27,322	26,07	27,576	28,149	26,752	26,258	26,565
2020-07-24 20:00:00	24,483	23,725	23,968	24,005	23,972	23,968	23,91	24,177	24,077	24,061	23,65	24,777	24,52	23,434	24,202	24,454	23,815	24,207	24,656	24,93	24,322	24,017	24,623	24,387	23,157	24,499	24,857	24,054	23,089	23,94
2020-07-24 21:00:00	23,208	22,436	22,759	22,551	22,796	22,937	22,841	22,741	22,91	23,194	22,229	23,568	22,949	22,034	23,07	23,524	22,977	23,199	23,311	22,638	23,641	23,337	23,503	23,397	22,001	23,311	24,385	22,698	21,701	22,695
2020-07-24 22:00:00	22,479	21,566	21,951	21,604	21,676	21,901	21,865	21,789	21,791	21,849	20,909	23,213	22,295	20,949	22,236	22,534	21,635	22,352	21,874	21,391	22,293	22,087	22,878	22,595	21,315	22,89	23,273	21,764	20,601	21,761
2020-07-24 23:00:00	21,701	20,871	20,887	20,552	20,65	21,107	20,7	20,845	20,947	21,009	19,923	21,723	21,268	20,034	21,528	21,779	20,386	21,311	20,951	20,532	22,436	21,582	21,793	21,433	20,945	21,514	22,474	21,519	20,056	20,743
2020-07-25 00:00:00	20,836	20,803	20,146	19,997	19,958	20,714	20,182	19,741	20,061	20,026	18,742	21,505	20,146	19,447	20,793	20,958	20,16	21,034	20,893	19,73	20,854	20,922	21,216	21,067	19,275	21,11	21,065	20,164	19,541	20,581
2020-07-25 01:00:00	20,608	20,035	19,639	19,404	20,102	20,391	20,054	19,687	19,447	20,27	17,787	21,109	19,722	18,355	20,028	20,754	19,626	20,707	20,409	19,308	20,59	20,528	20,943	20,588	19,05	20,65	21,061	19,514	18,968	20,072
2020-07-25 02:00:00	19,23	19,408	18,768	18,402	19,146	19,362	19,254	19,169	18,732	19,234	17,078	19,892	18,652	18,163	19,776	19,892	19,133	19,765	19,857	20,21	20,105	19,558	19,754	19,632	18,887	19,539	20,472	19,508	17,493	19,291
2020-07-25 03:00:00	18,869	18,474	18,344	17,506	18,521	18,672	18,605	17,997	17,965	18,148	16,166	19,399	18,329	16,517	18,056	19,146	18,448	19,13	18,949	19,189	18,88	18,882	19,195	19,035	18,276	19,085	19,637	18,844	17,912	18,511
2020-07-25 04:00:00	18,09	18,052	17,671	16,802	17,867	18,387	17,925	17,249	16,977	17,247	15,784	19,027	17,455	15,885	17,325	18,094	17,342	18,663	18,624	17,922	18,826	18,558	18,687	18,607	17,888	18,571	19,211	18,205	16,36	18,116
2020-07-25 05:00:00	17,713	17,954	17,199	16,505	17,516	17,696	17,439	17,273	16,938	16,904	15,376	18,218	17,119	15,348	16,681	17,559	16,798	18,408	18,178	18,069	17,836	18,194	17,797	18,721	17,26	18,493	18,83	17,8	17,023	17,871
2020-07-25 06:00:00	17,916	17,487	17,164	16,954	17,901	17,721	17,438	17,207	17,034	16,931	15,764	18,096	16,986	15,772	16,628	17,289	17,086	18,211	18,094	17,732	17,327	17,867	17,453	18,105	16,956	18,028	18,265	17,239	17,462	17,413
2020-07-25 07:00:00	18,523	18,704	20,162	19,13	19,722	18,571	18,803	18,378	19,288	18,874	18,99	19,156	18,483	17,222	18,768	18,391	17,85	19,12	18,506	18,635	17,952	18,314	18,629	18,917	17,759	18,968	19,397	19,204	17,569	18,376
2020-07-25 08:00:00	19,693	19,916	22,168	20,86	21,25	19,726	21,069	20,408	20,933	20,508	21,456	20,257	20,419	19,04	21,027	19,632	19,276	21,651	19,837	20,929	21,297	19,578	20,081	19,846	19,91	20,006	20,681	20,811	19,053	19,425
2020-07-25 09:00:00	20,974	21,112	22,44	22,318	23,775	21,067	22,963	22,268	22,191	22,878	22,028	22,023	23,063	21,49	21,931	21,433	21,078	22,944	21,25	23,88	22,059	21,553	21,541	21,703	21,974	21,748	22,209	23,087	20,78	21,689
2020-07-25 10:00:00	22,231	23,648	24,385	23,199	24,571	23,477	23,533	24,254	24,321	24,315	24,606	23,63	24,78	23,713	24,026	22,882	23,378	23,436	23,556	25,325	24,559	23,456	23,188	22,882	24,079	23,298	23,523	24,163	22,082	23,794
2020-07-25 11:00:00	25,121	25,34	27,278	25,382	26,84	24,628	24,947	25,878	26,646	26,572	24,613	25,903	26,744	25,713	25,709	25,337	26,481	25,304	26,146	27,066	25,799	24,543	26,134	24,911	25,661	24,681	25,527	25,146	27,271	25,795
2020-07-25 12:00:00	27,821	27,687	28,182	27,496	28,97	28,025	27,687	28,637	27,978	29,001	26,896	27,423	29,057	27,435	28,027	28,627	27,677	26,901	28,17	28,126	27,399	27,609	27,656	27,09	28,95	27,086	28,886	27,527	27,03	27,638
2020-07-25 13:00:00	29,687	29,261	30,088	29,109	29,384	29,52	29,077	30,058	30,221	29,56	28,066	29,483	30,608	28,632	29,254	29,018	29,486	29,22	30,095	29,729	29,087	30,407	28,671	28,195	29,562	28,221	30,2	28,955	30,874	29,363
2020-07-25 14:00:00	30,643	30,038	30,559	29,942	31,336	30,979	30,79	31,585	31,081	31,55	29,569	29,997	30,318	30,572	31,203	30,884	30,509	29,522	30,261	30,192	32,983	31,159	30,564	30,599	31,786	29,89	30,499	29,843	29,991	30,142
2020-07-25 15:00:00	31,821	29,835	32,169	30,788	32,941	32,036	30,818	32,056	31,894	31,701	30,211	31,608	31,726	30,313	31,571	30,927	30,675	31,021	30,598	30,929	33,246	31,938	30,554	31,303	30,132	31,881	31,928	30,132	29,961	30,775
2020-07-25 16:00:00	31,361	31,146	33,231	31,378	32,924	32,777	30,8	32,855	31,861	32,204	31,788	32,074	32,503	30,465	31,523	30,977	30,939	31,558	31,149	31,391	33,659	31,43	31,064	31,656	30,539	32,272	33,037	31,346	30,802	31,675
2020-07-25 17:00:00	30,915	30,599	32,413	31,031	32,318	31,591	30,494	32,408	31,014	32,003	30,842	31,239	32,782	30,291	31,666	30,758	31,006	31,012	30,728	30,551	32,034	31,46	30,833	31,791	28,514	31,263	31,318	30,952	30,417	30,999
2020-07-25 18:00:00	30,376	30,268	30,793	30,132	31,263	30,433	30,118	30,745	30,152	30,544	29,833	30,259	30,601	29,281	30,293	30,36	29,934	30,333	29,761	30,236	30,589	30,427	30,031	30,807	29,288	30,681	30,464	30,417	29,828	30,274
2020-07-25 19:00:00	29,9	29,154	29,608	29,315	29,952	29,549	28,82	30,39	29,486	30,423	28,324	30,197	29,88	28,717	29,616	29,779	29,227	29,913	29,342	29,776	29,249	29,937	29,693	30,165	28,974	29,789	29,88	28,737	28,227	29,254
2020-07-25 20:00:00	28,394	27,496	28,037	27,045	28,36	28,214	27,592	28,526	28,307	28,472	25,616	28,837	28,11	26,577	27,764	28,774	27,416	28,502	27,644	27,037	27,784	28,268	28,752	28,805	26,414	28,424	27,997	26,925	25,882	27,621
2020-07-25 21:00:00	26,84	25,937	26,308	25,13	26,586	26,677	25,363	25,854	25,768	26,194	22,924	26,613	25,849	24,623	25,477	26,977	24,998	26,927	25,629	25,657	25,436	26,474	26,061	27,165	24,651	26,985	26,716	25,01	23,912	25,941
2020-07-25 22:00:00	25,406	24,893	24,667	23,397	24,412	25,012	24,077	24,284	23,812	24,593	21,789	25,64	24,876	22,522	24,175	25,196	24,009	25,378	24,252	24,237	25,101	25,37	25,179	26,122	25,022	26,034	25,293	23,984	22,386	24,233
2020-07-25 23:00:00	23,952	23,968	23,38	22,184	23,729	24,244	23,196	23,498	22,787	23,438	20,577	24,075	23,695	21,145	23,059	23,812	22,778	24,117	23,004	23,171	23,441	24,031	23,799	24,756	24,482	24,918	25,316	23,291	21,978	23,219
2020-07-26 00:00:00	23,544	22,714	22,597	21,57	23,084	23,448	22,517	22,725	22,122	22,853	20,404	23,664	22,942	20,903	22,681	23,501	22,021	23,528	24,019	23,533	23,167	23,544	23,673	24,107	23,477	24,21	24,159	22,624	21,543	22,604
2020-07-26 01:00:00	22,97	21,94	21,908	20,942	22,304	22,275	22,107	22,053	21,442	22,27	19,695	22,922	22,218	20,351	22,179	22,595	21,51	22,876	22,96	22,903	22,898	22,883	22,802	23,503	21,757	23,167	23,305	21,764	20,567	21,89
2020-07-26 02:00:00	21,955	21,411	21,125	20,466	22,01	22,215	21,366	21,469	21,103	21,489	20,021	22,411	21,613	19,693	21,499	22,113	21,043	22,361	22,113	21,931	21,843	22,379	22,468	22,867	22,499	23,018	23,057	21,703	20,367	21,636
2020-07-26 03:00:00	22,012	21,47	20,882	20,133	21,337	21,84	21,121	20,849	20,738	21,34	18,858	22	21,194	19,339	21,375	22,233	20,711	22,252	21,308	21,366	21,645	21,976	21,275	22,584	21,154	22,402	21,962	20,954	20,705	21,076
2020-07-26 04:00:00	21,206	19,993	20,054	19,589	20,397	20,426	20,157	20,587	20,168	20,36	18,663	21,17	20,603	18,577	20,433	21,034	19,964	20,927	20,38	20,257	20,694	21,023	20,771	21,21	19,892	21,306	21,681	20,376	18,809	20,017
2020-07-26 05:00:00	20,703	19,912	19,958	19,262	20,094	20,66	19,977	19,932	19,951	20,164	18,641	21,199	20,336	18,504	20,098	20,903	19,824	21	20,131	20,087	19,916	21,052	21,138	20,823	19,284	21,089	20,785	20,096	18,899	20,098
2020-07-26 06:00:00	20,629	19,892	19,945	19,36	20,16	20,619	19,918	20,234	19,564	19,785	18,112	20,873	20,131	17,907	19,724	20,331	19,423	20,873	20,389	20,535	20,481	20,778	20,66	20,66	19,23	20,61	20,843	20,052	18,614	19,967
2020-07-26 07:00:00	20,736	20,285	20,756	20,239	20,849	20,789	20,698	20,716	20,448	20,431	19,539	21,228	20,891	19,118	20,316	20,754	19,978	20,945	20,785	21,036	20,963	21,121	20,45	21,165	20,763	21,599	21,75	20,514	19,502	20,751
2020-07-26 08:00:00	21,532	22,281	23,799	22,773	22,292	21,644	23,415	22,096	22,372	22,454	22,608	22,401	21,93	20,364	22,331	21,965	21,263	22,858	21,712	24,17	23,39	22,053	21,544	22,336	22,768	22,309	22,488	23,425	21,333	22,258
2020-07-26 09:00:00	23,404	23,754	25,756	24,315	25,25	23,873	25,378	26,053	24,994	25,196	23,938	24	25,429	23,185	24,641	23,729	23,531	24,387	23,463	25,323	23,903	23,565	23,288	23,933	24,061	23,908	24,415	24,693	22,62	24,002
2020-07-26 10:00:00	24,782	25,463	28,044	26,45	26,493	25,179	25,498	27,208	27,399	26,931	26,357	25,494	26,533	25,593	26,003	25,276	25,411	25,721	25,626	27,044	29,496	25,351	24,989	25,617	25,709	25,456	26,123	26,208	24,716	26,113
2020-07-26 11:00:00	27,141	27,298	29,355	27,993	29,367	28,158	28,593	28,131	28,475	28,08	27,476	27,721	28,339	27,127	27,74	28,549	27,765	27,44	27,559	28,275	29,473	27,76	27,269	27,891	27,151	27,818	28,702	28,539	28,048	28,639
2020-07-26 12:00:00	28,712	28,71	30,673	29,247	29,945	30,532	30,403	31,226	30,728	30,922	28,913	28,707	30,85	29,138	29,794	29,293	29,175	28,854	28,531	29,116	30,356	29,629	28,566	29,114	27,803	28,977	29,181	30,159	29,252	29,518
2020-07-26 13:00:00	30,11	29,905	31,844	30,11	31,091	31,206	31,284	31,908	30,593	30,407	29,491	30,348	31,508	29,821	30,125	30,41	30,641	29,626	29,555	29,707	32,284	30,778	29,451	30,073	28,932	29,966	30,016	30,741	30,206	30,492
2020-07-26 14:00:00	30,798	31,223	33,016	31,021	31,779	32,106	31,974	31,886	31,753	31,756	31,022	31,168	32,35	30,795	31,525	31,913	31,219	30,5	29,893	30,263	32,944	32,74	30,785	31,351	30,135	31,261	31,473	30,972	30,96	31,206
2020-07-26 15:00:00	31,813	31,608	33,751	31,758	33,736	32,309	31,788	33,314	32,019	31,994	31,428	31,821	32,705	30,656	31,214	31,804	31,283	30,728	31,54	30,526	32,916	32,574	30,969	31,478	30,358	31,625	31,738	30,91	31,308	31,385
2020-07-26 16:00:00	31,883	31,926	32,878	31,461	33,288	31,951	31,565	32,511	31,803	31,616	31,173	31,796	32,895	30,32	31,201	31,041	31,548	30,899	30,763	31,184	32,775	32,279	31,909	31,824	30,096	31,656	32,392	31,341	31,096	31,703
2020-07-26 17:00:00	30,987	31,163	32,798	31,042	33,203	32,353	31,194	32,455	31,346	32,224	31,191	32,009	31,854	30,427	31,611	30,892	31,138	30,959	30,433	30,353	32,144	31,964	31,106	32,526	29,1	31,486	32,149	31,151	30,989	31,421
2020-07-26 18:00:00	31,38	31,158	31,364	30,837	32,574	31,168	30,807	32,018	30,552	31,869	31,007	31,966	32,036	30,154	31,124	30,89	30,38	31,438	30,621	30,37	31,309	31,024	30,711	31,258	30,475	31,358	31,184	30,189	30,613	31,288
2020-07-26 19:00:00	30,008	30,413	30,299	30,992	30,464	30,661	29,636	30,499	29,515	30,1	29,534	30,611	30,293	28,921	29,722	29,873	29,39	30,266	29,139	29,729	30,323	30,08	29,714	30,495	28,475	30,907	30,588	29,003	29,608	30,375
2020-07-26 20:00:00	28,346	28,7	28,607	28,373	28,597	28,823	28,233	28,955	27,968	28,556	27,254	28,289	28,93	26,593	28,187	28,416	28,233	28,707	27,627	27,94	27,699	28,404	28,061	28,737	26,569	28,47	28,969	28,522	28,188	28,627
2020-07-26 21:00:00	27,103	26,703	27,124	26,795	27,467	27,593	27,165	26,747	25,827	26,787	24,51	26,866	26,814	24,893	26,345	26,84	26,084	27,407	25,773	25,697	26,447	27,256	26,706	27,701	26,399	27,673	27,653	26,766	25,205	26,996
2020-07-26 22:00:00	26,165	25,569	24,961	24,061	25,349	25,586	24,813	24,857	24,294	24,686	22,513	26,153	25,198	22,755	24,623	25,742	24,223	25,994	24,385	24,406	24,669	25,78	25,811	26,61	24,869	26,536	26,07	24,504	23,323	24,935
2020-07-26 23:00:00	24,031	24,089	23,546	22,77	24,096	24,345	23,752	23,982	23,116	23,238	21,083	24,695	23,475	21,331	22,988	23,701	23,164	24,237	23,791	23,673	23,625	24,338	24,133	24,604	23,05	25,062	25,267	23,201	22,111	23,357
2020-07-27 00:00:00	23,224	23,034	22,484	21,591	23,224	23,51	22,757	22,62	22,041	22,602	20,096	23,551	22,568	20,572	22,488	23,256	22,258	23,395	22,254	22,249	23,087	23,39	22,199	23,785	23,281	24,116	24,223	22,429	21,232	22,599
2020-07-27 01:00:00	22,796	21,976	21,818	20,853	21,782	22,627	21,698	21,87	21,061	21,557	19,661	23,001	21,949	19,967	21,779	22,338	21,355	22,812	22,229	22,095	22,713	22,659	22,54	23,291	21,485	23,328	23,22	21,665	20,902	21,789
2020-07-27 02:00:00	21,246	21,479	20,858	19,807	20,843	21,62	20,86	20,776	20,442	21,118	18,517	22,275	20,958	19,308	21,121	21,838	20,557	21,978	21,326	21,561	21,382	22,134	22,216	22,545	21,368	22,613	22,385	21,032	19,495	20,814
2020-07-27 03:00:00	21,208	20,567	20,294	19,323	21,009	21,187	20,177	20,235	19,844	20,395	17,942	21,872	20,334	18,809	20,364	21,178	20,155	21,615	20,807	20,356	20,453	21,431	21,449	21,723	19,925	21,672	21,689	20,541	18,971	20,21
2020-07-27 04:00:00	20,369	20,182	19,473	18,502	19,7	20,278	19,643	19,523	19,094	19,482	17,224	21,127	19,639	18,146	19,56	20,356	19,172	20,793	20,701	20,762	20,546	20,649	20,433	21,127	19,115	21,08	20,787	19,774	18,352	19,63
2020-07-27 05:00:00	19,835	19,538	19,269	18,148	19,338	20,032	19,395	19,367	18,68	19,191	17,071	20,362	19,219	17,54	19,256	19,966	18,956	20,096	20,283	20,415	20,347	20,138	19,989	20,681	19,571	20,807	20,829	19,434	17,908	19,654
2020-07-27 06:00:00	19,757	19,556	19,085	18,239	20,508	19,719	19,105	19,005	18,478	19,21	16,921	20,47	19,221	17,759	19,247	19,643	18,659	19,868	19,84	19,94	19,905	19,925	19,804	20,34	18,491	20,078	20,528	19,352	17,447	19,117
